td_x1_d,adrc_u,eso_z3,eso_z2,esf_e1_d,eso_z1_d,yaw_actual,yaw_dps,yaw_imu_d,yawenc
140.546,-0.0773647,3.14057,0.109547,-0.00486309,140.551,140.552,0.09,22.73,140.549
140.546,-0.0773647,3.14057,0.109547,-0.00486309,140.551,140.552,0.09,22.73,140.549
140.546,-0.0795577,3.13377,0.102156,-0.00517728,140.551,140.551,-0.27,22.73,140.549
140.546,-0.0795577,3.13377,0.102156,-0.00517728,140.551,140.551,-0.27,22.73,140.549
140.546,-0.0793367,3.07523,0.0751778,-0.00538219,140.551,140.551,-0.15,22.73,140.549
140.546,-0.0793367,3.07523,0.0751778,-0.00538219,140.551,140.551,-0.15,22.73,140.549
140.546,-0.0776647,3.08203,0.074192,-0.00547781,140.552,140.552,0.39,22.73,140.549
140.546,-0.0776647,3.08203,0.074192,-0.00547781,140.552,140.552,0.39,22.73,140.549
140.546,-0.077833,3.15963,0.100339,-0.00564174,140.552,140.552,0.45,22.73,140.549
140.546,-0.077833,3.15963,0.100339,-0.00564174,140.552,140.552,0.45,22.73,140.549
140.546,-0.0799883,3.20047,0.111414,-0.0059286,140.552,140.552,-0.02,22.73,140.549
140.546,-0.0799883,3.20047,0.111414,-0.0059286,140.552,140.552,-0.02,22.73,140.538
140.546,-0.081106,3.17324,0.0959664,-0.00620181,140.552,140.552,-0.15,22.73,140.538
140.546,-0.081106,3.17324,0.0959664,-0.00620181,140.552,140.552,-0.15,22.73,140.538
140.546,-0.0803103,2.98674,0.0200183,-0.0063794,140.552,140.551,-0.7,22.73,140.549
140.546,-0.0803103,2.98674,0.0200183,-0.0063794,140.552,140.551,-0.7,22.73,140.549
140.546,-0.0750459,2.73626,-0.0776867,-0.00622913,140.552,140.55,-0.39,22.73,140.549
140.546,-0.0750459,2.73626,-0.0776867,-0.00622913,140.552,140.55,-0.39,22.73,140.549
140.546,-0.068002,2.52253,-0.157725,-0.00581932,140.551,140.55,-0.02,22.73,140.549
140.546,-0.068002,2.52253,-0.157725,-0.00581932,140.551,140.55,-0.02,22.73,140.543
140.546,-0.0620109,2.47216,-0.1722,-0.00527291,140.551,140.551,0.58,22.73,140.543
140.546,-0.0620109,2.47216,-0.1722,-0.00527291,140.551,140.551,0.58,22.73,140.543
140.546,-0.0606235,2.59196,-0.120888,-0.00486309,140.551,140.552,0.7,22.73,140.538
140.546,-0.0606235,2.59196,-0.120888,-0.00486309,140.551,140.552,0.7,22.73,140.549
140.546,-0.064017,2.7172,-0.0693159,-0.00474015,140.551,140.552,-0.02,22.73,140.549
140.546,-0.064017,2.7172,-0.0693159,-0.00474015,140.551,140.552,-0.02,22.73,140.549
140.546,-0.0675526,2.75259,-0.0540245,-0.00472649,140.551,140.551,-0.45,22.73,140.549
140.546,-0.0675526,2.75259,-0.0540245,-0.00472649,140.551,140.551,-0.45,22.73,140.549
140.546,-0.0685552,2.71584,-0.0669175,-0.00465819,140.55,140.55,-0.39,22.73,140.549
140.546,-0.0685552,2.71584,-0.0669175,-0.00465819,140.55,140.55,-0.39,22.73,140.549
140.546,-0.0675288,2.59468,-0.111657,-0.0044806,140.55,140.549,-0.51,22.73,140.549
140.546,-0.0675288,2.59468,-0.111657,-0.0044806,140.55,140.549,-0.51,22.73,140.549
140.546,-0.0641359,2.50347,-0.143253,-0.00412543,140.55,140.549,-0.02,22.73,140.549
140.546,-0.0641359,2.50347,-0.143253,-0.00412543,140.55,140.549,-0.02,22.73,140.549
140.546,-0.061594,2.58243,-0.10845,-0.00374294,140.55,140.551,0.7,22.73,140.538
140.546,-0.061594,2.58243,-0.10845,-0.00374294,140.55,140.551,0.7,22.73,140.549
140.546,-0.0638359,2.88464,0.0106689,-0.00359268,140.55,140.553,1.06,22.73,140.549
140.546,-0.0638359,2.88464,0.0106689,-0.00359268,140.55,140.553,1.06,22.73,140.549
140.546,-0.0723384,3.23586,0.144224,-0.00392053,140.551,140.553,0.45,22.73,140.543
140.546,-0.0723384,3.23586,0.144224,-0.00392053,140.551,140.553,0.45,22.73,140.549
140.546,-0.0821911,3.39242,0.198275,-0.00457623,140.551,140.552,-0.63,22.73,140.549
140.546,-0.0821911,3.39242,0.198275,-0.00457623,140.551,140.552,-0.63,22.73,140.549
140.546,-0.0865497,3.32299,0.163701,-0.00514996,140.551,140.55,-0.88,22.73,140.56
140.546,-0.0865497,3.32299,0.163701,-0.00514996,140.551,140.55,-0.88,22.73,140.549
140.546,-0.0845521,3.14874,0.0901636,-0.00542317,140.551,140.55,-0.39,22.73,140.549
140.546,-0.0845521,3.14874,0.0901636,-0.00542317,140.551,140.55,-0.39,22.73,140.549
140.546,-0.0796188,2.98947,0.0250092,-0.00543683,140.551,140.55,0.09,22.73,140.549
140.546,-0.0796188,2.98947,0.0250092,-0.00543683,140.551,140.55,0.09,22.73,140.549
140.546,-0.0751213,2.90506,-0.00909366,-0.00532755,140.551,140.55,0.33,22.73,140.549
