160	-0.978206
160	-0.974220
160	-0.966321
160	-0.966502
160	-0.974693
156	-0.974443
156	-0.968793
156	-0.965479
156	-0.966742
152	-0.971065
152	-0.971271
148	-0.966846
148	-0.965191
148	-0.963564
148	-0.970399
148	-0.972265
148	-0.969881
148	-0.969154
148	-0.974914
148	-0.984366
148	-0.983677
140	-0.976859
140	-0.975799
140	-0.973155
140	-0.976840
140	-0.979405
140	-0.977430
136	-0.977743
136	-0.978129
136	-0.975144
136	-0.976471
136	-0.982028
132	-1.001203
132	-1.039155
132	-1.076804
132	-1.088725
132	-1.042431
132	-0.980655
132	-0.900349
128	-0.792760
128	-0.713147
128	-0.704243
128	-0.734916
128	-0.774635
128	-0.787845
128	-0.772078
124	-0.746407
124	-0.716131
124	-0.703034
124	-0.709444
124	-0.751135
124	-0.812096
124	-0.819747
124	-0.794145
120	-0.776240
120	-0.753220
120	-0.726399
120	-0.703411
120	-0.724488
