td_x1_d,adrc_u,eso_z3,eso_z2,esf_e1_d,eso_z1_d,yaw_actual,yaw_dps,yaw_imu_d,yawenc
-171.467,-250.169,10000,-2.23686,-11.4844,-159.982,-159.949,0.0786982,7.32451,92.0324
-171.467,-250.169,10000,-2.32837,-11.4845,-159.983,-159.949,0.322839,7.32516,92.0269
-171.467,-250.168,10000,-2.42595,-11.4844,-159.983,-159.95,0.628015,7.32642,92.0269
-171.467,-250.168,10000,-2.52395,-11.4841,-159.983,-159.95,0.0176631,7.32645,92.0324
-171.467,-250.167,10000,-2.6091,-11.4835,-159.984,-159.95,-0.226478,7.32599,92.0269
-171.467,-250.167,10000,-2.73534,-11.4828,-159.985,-159.953,0.383874,7.32676,92.0269
-171.467,-250.166,10000,-2.84034,-11.4817,-159.987,-159.953,0.56698,7.32789,92.0269
-171.467,-250.165,10000,-2.92123,-11.4805,-159.988,-159.954,0.0786982,7.32804,92.0269
-171.467,-250.165,10000,-2.97682,-11.4791,-159.989,-159.954,0.444909,7.32893,92.0214
-171.467,-250.165,10000,-3.06391,-11.4778,-159.991,-159.957,0.444909,7.32983,92.0214
-171.467,-250.164,10000,-3.1701,-11.4761,-159.993,-159.959,-0.104407,7.32961,92.0269
-171.467,-250.164,10000,-3.22909,-11.4742,-159.995,-159.959,-0.287513,7.32902,92.0324
-171.467,-250.163,10000,-3.18709,-11.4723,-159.996,-159.956,0.200769,7.32943,92.0324
-171.467,-250.163,10000,-3.06186,-11.4709,-159.997,-159.954,0.261804,7.32995,92.0214
-171.467,-250.164,10000,-2.98477,-11.4701,-159.998,-159.956,0.81112,7.33158,92.0214
-171.467,-250.165,10000,-2.90103,-11.4693,-159.998,-159.957,0.261804,7.3321,92.0324
-171.467,-250.165,10000,-2.79851,-11.4688,-159.999,-159.956,0.0176631,7.33213,92.0324
-171.467,-250.165,10000,-2.63645,-11.4685,-159.998,-159.954,0.0786982,7.33228,92.0324
-171.467,-250.166,10000,-2.48053,-11.4688,-159.998,-159.954,-0.0433721,7.33218,92.0214
-171.467,-250.167,10000,-2.40185,-11.4694,-159.997,-159.956,0.139733,7.33245,92.0324
-171.467,-250.168,10000,-2.32665,-11.4699,-159.996,-159.956,0.0786982,7.33261,92.0324
-171.467,-250.168,10000,-2.2583,-11.4705,-159.996,-159.956,0.505944,7.33362,92.0214
-171.467,-250.168,10000,-2.26393,-11.4712,-159.995,-159.958,-0.104407,7.33341,92.0324
-171.467,-250.168,10000,-2.21894,-11.4716,-159.995,-159.956,-0.0433721,7.33332,92.0269
-171.467,-250.169,10000,-2.19107,-11.4724,-159.994,-159.956,0.200769,7.33371,92.0324
-171.467,-250.169,10000,-2.12336,-11.4731,-159.993,-159.953,0.322839,7.33436,92.0214
-171.467,-250.169,10000,-2.13946,-11.4741,-159.992,-159.956,0.139733,7.33463,92.0159
-171.467,-250.169,10000,-2.28088,-11.4747,-159.992,-159.961,-0.348548,7.33393,92.0324
-171.467,-250.168,10000,-2.35135,-11.4745,-159.993,-159.958,-0.0433721,7.33384,92.0324
-171.467,-250.168,10000,-2.35998,-11.4745,-159.992,-159.955,0.322839,7.33449,92.0214
-171.467,-250.168,10000,-2.38168,-11.4747,-159.992,-159.956,0.139733,7.33476,92.0269
-171.467,-250.168,10000,-2.40505,-11.4747,-159.992,-159.956,-0.226478,7.3343,92.0269
-171.467,-250.168,10000,-2.42899,-11.4748,-159.992,-159.956,0.0786982,7.33446,92.0269
-171.467,-250.168,10000,-2.4527,-11.4747,-159.992,-159.956,0.261804,7.33498,92.0214
-171.467,-250.167,10000,-2.4829,-11.4747,-159.992,-159.956,0.139733,7.33527,92.0269
-171.467,-250.167,10000,-2.5572,-11.4745,-159.993,-159.959,0.383874,7.33603,92.0324
-171.467,-250.167,10000,-2.55919,-11.474,-159.993,-159.956,-0.104407,7.33582,92.0214
-171.467,-250.167,10000,-2.61415,-11.4738,-159.994,-159.959,0.261804,7.33634,92.0269
-171.467,-250.167,10000,-2.65267,-11.4732,-159.994,-159.958,0.200769,7.33674,92.0269
-171.467,-250.166,10000,-2.6754,-11.4727,-159.995,-159.958,0.322839,7.33739,92.0324
-171.467,-250.166,10000,-2.62727,-11.4721,-159.995,-159.955,-0.226478,7.33693,92.0324
-171.467,-250.166,10000,-2.52265,-11.472,-159.995,-159.953,-0.287513,7.33635,92.0214
-171.467,-250.167,10000,-2.48863,-11.4723,-159.995,-159.956,0.261804,7.33687,92.0269
-171.467,-250.167,10000,-2.45832,-11.4724,-159.994,-159.956,0.383874,7.33764,92.0214
-171.467,-250.167,10000,-2.48873,-11.4725,-159.995,-159.959,0.139733,7.33792,92.0379
-171.467,-250.167,10000,-2.44779,-11.4724,-159.994,-159.955,0.0176631,7.33796,92.0214
-171.467,-250.167,10000,-2.46997,-11.4726,-159.995,-159.958,-0.287513,7.33738,92.0269
-171.467,-250.167,10000,-2.48697,-11.4725,-159.995,-159.958,0.322839,7.33803,92.0324
-171.467,-250.167,10000,-2.44267,-11.4723,-159.994,-159.955,-0.348548,7.33732,92.0324
-171.467,-250.167,10000,-2.35013,-11.4726,-159.994,-159.953,-0.0433721,7.33723,92.0214
-171.467,-250.168,10000,-2.33471,-11.4732,-159.993,-159.956,0.0786982,7.3374,92.0214
-171.467,-250.168,10000,-2.33563,-11.4736,-159.993,-159.956,-0.165442,7.33707,92.0214
-171.467,-250.168,10000,-2.35088,-11.4738,-159.993,-159.956,-0.165442,7.33674,92.0324
-171.467,-250.168,10000,-2.31329,-11.474,-159.992,-159.954,0.0176631,7.33677,92.0214
-171.467,-250.168,10000,-2.34685,-11.4745,-159.992,-159.957,-0.104407,7.33657,92.0269
-171.467,-250.168,10000,-2.3814,-11.4746,-159.992,-159.957,0.139733,7.33685,92.0324
-171.467,-250.168,10000,-2.35934,-11.4746,-159.992,-159.954,-0.287513,7.33628,92.0324
-171.467,-250.168,10000,-2.29218,-11.475,-159.991,-159.951,-0.165442,7.33594,92.0214
-171.467,-250.168,10000,-2.30381,-11.4756,-159.991,-159.954,0.0176631,7.33597,92.0214
-171.467,-250.168,10000,-2.38043,-11.4759,-159.991,-159.957,0.200769,7.33637,92.0214
-171.467,-250.168,10000,-2.50724,-11.4758,-159.992,-159.96,0.200769,7.33678,92.0324
-171.467,-250.167,10000,-2.60482,-11.4751,-159.993,-159.959,0.0786982,7.33694,92.0214
-171.467,-250.167,10000,-2.73706,-11.4744,-159.994,-159.962,-0.104407,7.33673,92.0269
-171.467,-250.166,10000,-2.78641,-11.4733,-159.995,-159.959,-0.226478,7.33629,92.0214
-171.467,-250.166,10000,-2.82018,-11.4724,-159.996,-159.959,-0.0433721,7.3362,92.0324
-171.467,-250.165,10000,-2.77399,-11.4715,-159.996,-159.956,0.0176631,7.33624,92.0214
-171.467,-250.166,10000,-2.7271,-11.471,-159.996,-159.957,0.0786982,7.3364,92.0324
-171.467,-250.166,10000,-2.6171,-11.4706,-159.996,-159.954,0.322839,7.33704,92.0324
-171.467,-250.166,10000,-2.45984,-11.4708,-159.996,-159.951,0.505944,7.33806,92.0214
-171.467,-250.167,10000,-2.33553,-11.4714,-159.995,-159.952,0.200769,7.33846,92.0324
-171.467,-250.168,10000,-2.22888,-11.4722,-159.994,-159.952,-0.409583,7.33765,92.0214
-171.467,-250.169,10000,-2.15914,-11.4732,-159.993,-159.953,-0.226478,7.33719,92.0269
